SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,bureau_total_loans,bureau_active_loans,bureau_closed_loans,bureau_mean_credit,bureau_max_credit,bureau_mean_debt,bureau_mean_overdue,bureau_mean_annuity,bureau_mean_duration,bureau_pct_active,bureau_bal_avg_months,bureau_bal_count_overdue,bureau_bal_count_active,bureau_bal_total_records,latest_status_1,latest_status_2,latest_status_3,latest_status_4,latest_status_5,latest_status_C,latest_status_X,prev_total_apps,prev_approved_apps,prev_refused_apps,prev_mean_requested_credit,prev_mean_approved_credit,prev_mean_annuity,prev_mean_decision_days,prev_mean_down_payment,prev_approved_rate,prev_refused_rate,pos_total_loans,pos_mean_remaining_inst,pos_mean_completed_inst,pos_avg_dpd,pos_avg_dpd_def,pos_latest_balance_month,cc_total_cards,cc_mean_limit,cc_mean_balance,cc_mean_drawings,cc_mean_payment,cc_mean_utilization,cc_max_utilization,inst_total_installments,inst_mean_inst_amount,inst_mean_payment_amount,inst_mean_delay,inst_pct_late,inst_pct_early,inst_max_delay,inst_mean_days_early,AGE,YEARS_EMPLOYED
285929,0,Cash loans,M,N,Y,0,202500.0,942300.0,30528.0,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.016612,-19756,-189,-8737.0,-3299,,1,1,0,1,0,0,Laborers,2.0,2,2,SATURDAY,10,0,0,0,0,1,1,Business Entity Type 3,,0.6487343851042215,0.4170996682522097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,315000.0,315000.0,0.0,0.0,,-1121.0,0.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.6666666666666667,9.333333333333334,0.0,0.0,-91.0,,,,,,,,5.0,2694.123,2694.123,0.0,0.0,100.0,-18.0,46.4,54.12602739726027,0.5178082191780822
376812,0,Cash loans,F,N,Y,0,90000.0,136260.0,8847.0,112500.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.00963,-19448,-1270,-545.0,-2126,,1,1,0,1,0,0,,2.0,2,2,TUESDAY,16,0,0,0,0,1,1,Business Entity Type 3,,0.2024508784430592,0.2940831009471255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-837.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,585000.0,585000.0,550053.0,0.0,20839.5,-145.0,100.0,-2.0,0.0,5.0,5.0,False,False,False,False,False,False,False,1.0,1.0,0.0,540000.0,604152.0,29065.77,-837.0,,100.0,0.0,1.0,23.666666666666668,11.833333333333334,0.0,0.0,-4.0,,,,,,,,24.0,40861.24125,40861.24125,0.0,0.0,100.0,-3.0,8.375,53.28219178082192,3.4794520547945207
164088,0,Cash loans,M,Y,Y,0,337500.0,904500.0,26577.0,904500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-14139,-434,-8287.0,-4112,14.0,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,18,0,0,0,0,0,0,Self-employed,0.2568205597644664,0.7265227013337147,0.4241303111942548,0.5619,0.4895,0.9861,,,0.0,1.0,0.1667,,0.7081,,0.5228,,0.0004,0.5725,0.508,0.9861,,,0.0,1.0,0.1667,,0.7243,,0.5447,,0.0005,0.5673,0.4895,0.9861,,,0.0,1.0,0.1667,,0.7204,,0.5322,,0.0004,,block of flats,0.4779,Panel,No,1.0,0.0,1.0,0.0,-991.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,315000.0,315000.0,114403.5,0.0,,-316.0,100.0,,,,,,,,,,,,4.0,3.0,0.0,178266.375,238511.25,17032.425,-1103.5,6412.5,75.0,0.0,3.0,20.946428571428573,11.25,0.19642857142857142,0.03571428571428571,-2.0,,,,,,,,62.0,22067.85193548387,27258.05685483871,0.532258064516129,16.129032258064516,79.03225806451613,7.0,17.048387096774192,38.73698630136986,1.189041095890411
255213,0,Revolving loans,F,Y,Y,1,157500.0,450000.0,22500.0,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.020246,-9882,-1339,-9302.0,-1226,8.0,1,1,0,1,0,0,,3.0,3,3,THURSDAY,10,0,0,0,0,0,0,Business Entity Type 2,,0.6540476146862501,0.3893387918468769,0.0742,0.0566,0.9866,,,0.08,0.069,0.3333,,0.0098,,0.0814,,,0.0756,0.0588,0.9866,,,0.0806,0.069,0.3333,,0.0101,,0.0849,,,0.0749,0.0566,0.9866,,,0.08,0.069,0.3333,,0.01,,0.0829,,,,block of flats,0.0641,Panel,No,0.0,0.0,0.0,0.0,-576.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,99328.5,99328.5,75987.0,0.0,,-202.0,100.0,,,,,,,,,,,,2.0,1.0,0.0,225000.0,225000.0,23251.5,-366.5,0.0,50.0,0.0,1.0,15.166666666666666,8.833333333333334,0.0,0.0,-1.0,,,,,,,,18.0,23251.5,23251.5,0.0,0.0,100.0,-4.0,7.888888888888889,27.073972602739726,3.6684931506849314
347005,0,Cash loans,F,N,Y,0,157500.0,640080.0,31261.5,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.016612,-13066,-3375,-12712.0,-2067,,1,1,0,1,0,0,Drivers,2.0,2,2,FRIDAY,13,0,0,0,0,0,0,Transport: type 2,0.2037048530939412,0.634363656836067,0.7295666907060153,0.099,0.1127,0.9796,0.7212,0.0148,0.0,0.2069,0.1667,0.2083,0.1058,0.0807,0.0874,0.0,0.0,0.1008,0.1169,0.9796,0.7321,0.0149,0.0,0.2069,0.1667,0.2083,0.1082,0.0882,0.0911,0.0,0.0,0.0999,0.1127,0.9796,0.7249,0.0149,0.0,0.2069,0.1667,0.2083,0.1076,0.0821,0.089,0.0,0.0,org spec account,block of flats,0.0695,"Stone, brick",No,7.0,0.0,7.0,0.0,-2306.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,4.0,544864.86,1593000.0,363058.54875,0.0,,-638.3333333333334,33.33333333333333,,,,,,,,,,,,2.0,2.0,0.0,25852.5,118413.0,7815.8025,-2436.0,0.0,100.0,0.0,1.0,6.0,6.0,0.0,0.0,-72.0,1.0,156600.0,38990.2314,2400.0,4004.8536000000004,0.21661239666666665,1.0354885,89.0,4271.505168539326,4271.505168539326,0.033707865168539325,3.3707865168539324,31.46067415730337,1.0,3.3258426966292136,35.797260273972604,9.246575342465754
326195,0,Cash loans,F,N,Y,0,225000.0,348264.0,22387.5,315000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.010276,-20310,-1360,-6799.0,-825,,1,1,0,1,0,0,Accountants,2.0,2,2,FRIDAY,13,0,0,0,0,0,0,Bank,0.7974920087675389,0.652026080669609,0.7801436381572275,0.1237,0.0577,0.9886,,,0.12,0.1034,0.375,,0.0775,,0.1057,,0.0738,0.1261,0.0599,0.9886,,,0.1208,0.1034,0.375,,0.0793,,0.1101,,0.0781,0.1249,0.0577,0.9886,,,0.12,0.1034,0.375,,0.0788,,0.1076,,0.0753,,block of flats,0.1119,Panel,No,0.0,0.0,0.0,0.0,-861.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,3.0,202860.0,276804.0,0.0,0.0,9375.0075,-1048.6666666666667,0.0,-25.19402985074627,0.0,67.0,67.0,False,False,False,False,False,True,False,7.0,4.0,0.0,93621.21428571429,200913.42857142858,21302.583749999998,-442.2857142857143,15588.0,57.14285714285714,0.0,3.0,13.789473684210526,3.5789473684210527,0.0,0.0,-1.0,1.0,765000.0,58386.240000000005,24541.633421052633,19805.77323529412,0.07632188235294118,0.23350100000000001,68.0,11630.576249999998,11630.576249999998,0.04411764705882353,1.4705882352941175,44.11764705882353,3.0,4.382352941176471,55.64383561643836,3.7260273972602738
332753,1,Cash loans,F,N,N,0,202500.0,202500.0,6597.0,202500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.0145199999999999,-22349,365243,-6384.0,-4276,,1,0,0,1,0,0,,1.0,2,2,MONDAY,6,0,0,0,0,0,0,XNA,,0.6024248775773596,0.5388627065779676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,6.0,211698.5925,675000.0,141279.939,0.0,,-956.5,41.66666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.23013698630137,
142786,0,Revolving loans,F,N,N,2,90000.0,337500.0,16875.0,337500.0,Unaccompanied,Working,Secondary / secondary special,Married,With parents,0.010556,-15737,-1141,-4817.0,-4829,,1,1,0,1,1,0,Sales staff,4.0,3,3,THURSDAY,13,0,0,0,0,0,0,Trade: type 7,0.5480996680083206,0.3551256437854799,0.6263042766749393,0.0928,0.1011,0.9826,0.762,0.1377,0.0,0.2069,0.1667,0.0417,0.0369,0.0756,0.0874,0.0,0.0302,0.0945,0.105,0.9826,0.7713,0.1389,0.0,0.2069,0.1667,0.0417,0.0378,0.0826,0.091,0.0,0.032,0.0937,0.1011,0.9826,0.7652,0.1385,0.0,0.2069,0.1667,0.0417,0.0376,0.077,0.0889,0.0,0.0308,reg oper account,block of flats,0.0753,Panel,No,0.0,0.0,0.0,0.0,-708.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,3.0,2.0,30566.592000000004,79726.14,0.0,0.0,,-856.4,60.0,,,,,,,,,,,,9.0,3.0,0.0,57249.0,60879.0,18353.085000000003,-293.22222222222223,15075.0,33.33333333333333,0.0,3.0,6.96,4.32,0.0,0.0,-1.0,,,,,,,,21.0,23157.306428571428,23157.306428571428,0.0,0.0,100.0,-1.0,7.571428571428571,43.11506849315069,3.126027397260274
363901,0,Cash loans,F,N,N,1,90000.0,562491.0,27189.0,454500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.003069,-10077,-1564,-869.0,-1586,,1,1,0,1,1,0,Accountants,3.0,3,3,SATURDAY,17,0,0,0,0,0,0,Medicine,0.2332685767787817,0.6419980709705206,0.4118485559242397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1146.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,9.0,6.0,2.0,4.0,422294.25,1462500.0,258306.0,0.0,,-544.5,33.33333333333333,,,,,,,,,,,,19.0,8.0,5.0,157687.34210526315,174166.1052631579,14706.754615384616,-773.5263157894736,3394.5,42.10526315789473,26.31578947368421,7.0,9.074626865671641,5.7164179104477615,0.0,0.0,-10.0,1.0,247500.0,193766.74714285714,81897.74357142857,55285.71428571428,0.7828959480519481,1.023600181818182,77.0,17162.78785714286,17111.46214285714,0.11688311688311688,2.5974025974025974,83.11688311688312,7.0,15.558441558441558,27.60821917808219,4.284931506849315
301174,1,Cash loans,F,Y,Y,0,135000.0,1066500.0,31311.0,1066500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.030755,-19464,-376,-11970.0,-2842,3.0,1,1,0,1,0,0,,2.0,2,2,FRIDAY,16,0,0,0,0,1,1,Business Entity Type 3,,0.626343862418441,0.6263042766749393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,1.0,0.0,-200.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,3.0,365475.375,1234201.5,990.0,0.0,,-1087.75,25.0,,,,,,,,,,,,6.0,3.0,0.0,72877.5,81130.5,7315.454999999999,-453.1666666666667,2250.0,50.0,0.0,2.0,17.2,2.8,0.0,0.0,-1.0,1.0,122142.85714285714,3522.195,19292.58642857143,20134.5525,0.026090333333333333,0.100825,24.0,9957.922499999999,9957.922499999999,0.0,0.0,66.66666666666666,0.0,6.958333333333333,53.326027397260276,1.0301369863013699
165962,0,Cash loans,M,N,Y,0,144000.0,997011.0,35941.5,841500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0116569999999999,-15617,-258,-8131.0,-4123,,1,1,0,1,1,0,Laborers,2.0,1,1,MONDAY,15,0,0,0,0,0,0,Business Entity Type 3,,0.6986738946071076,0.4170996682522097,0.0928,0.1318,0.9831,0.7688,0.0164,0.0,0.2069,0.1667,0.2083,0.0,0.0748,0.1113,0.0039,0.0012,0.0945,0.1368,0.9831,0.7779,0.0165,0.0,0.2069,0.1667,0.2083,0.0,0.0817,0.116,0.0039,0.0013,0.0937,0.1318,0.9831,0.7719,0.0165,0.0,0.2069,0.1667,0.2083,0.0,0.0761,0.1133,0.0039,0.0012,reg oper account,block of flats,0.097,Panel,No,0.0,0.0,0.0,0.0,-124.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,0.0,5.0,41779.5,68845.5,0.0,0.0,,-1604.1666666666667,0.0,-36.53333333333333,6.0,249.0,255.0,False,False,False,False,False,False,False,6.0,5.0,1.0,64192.5,97833.0,8610.449999999999,-1322.3333333333333,4612.5,83.33333333333334,16.666666666666664,4.0,8.510204081632653,8.387755102040817,0.0,0.0,-1.0,1.0,118469.38775510204,0.0,0.0,,0.0,0.0,47.0,12010.196489361702,11441.823510638296,0.19148936170212766,8.51063829787234,87.2340425531915,4.0,11.638297872340425,42.78630136986301,0.7068493150684931
175584,0,Cash loans,F,Y,N,1,157500.0,454500.0,44950.5,454500.0,Family,Working,Higher education,Civil marriage,House / apartment,0.030755,-13620,-1121,-6978.0,-4118,6.0,1,1,0,1,1,0,Core staff,3.0,2,2,WEDNESDAY,17,0,0,0,0,0,0,Government,0.5096168121142611,0.6876472820108157,0.6313545365850379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1697.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,264933.0,461250.0,0.0,0.0,0.0,-1677.5,0.0,-33.535714285714285,0.0,112.0,112.0,False,False,False,False,False,True,False,4.0,4.0,0.0,153220.5,163298.25,18484.09875,-1807.0,7303.5,100.0,0.0,4.0,5.4,5.177777777777778,0.0,0.0,-38.0,,,,,,,,47.0,20026.502234042553,17121.037021276596,0.5531914893617021,23.404255319148938,48.93617021276596,5.0,5.191489361702128,37.31506849315068,3.0712328767123287
160337,1,Cash loans,M,N,N,2,135000.0,1203444.0,51120.0,1107000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.019101,-10463,-144,-4831.0,-1673,,1,1,1,1,0,0,Drivers,4.0,2,2,TUESDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.1640758470028723,0.6446223626505175,0.6109913280868294,0.1732,0.0967,0.9752,0.66,0.0468,0.0,0.1379,0.1667,0.2083,0.0743,0.1412,0.0513,0.0,0.0,0.1765,0.1003,0.9752,0.6733,0.0472,0.0,0.1379,0.1667,0.2083,0.076,0.1543,0.0534,0.0,0.0,0.1749,0.0967,0.9752,0.6645,0.0471,0.0,0.1379,0.1667,0.2083,0.0756,0.1437,0.0522,0.0,0.0,reg oper account,block of flats,0.0659,"Stone, brick",No,2.0,0.0,2.0,0.0,-1297.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,263520.0,387000.0,167437.5,0.0,,-1041.6666666666667,66.66666666666666,,,,,,,,,,,,2.0,2.0,0.0,75845.25,77656.5,4599.135,-978.5,1372.5,100.0,0.0,2.0,12.296296296296296,8.37037037037037,0.0,0.0,-2.0,,,,,,,,30.0,5664.423,5237.841,0.7333333333333333,20.0,60.0,13.0,5.166666666666667,28.665753424657535,0.39452054794520547
184397,0,Cash loans,F,N,Y,0,126000.0,746280.0,54436.5,675000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.0096569999999999,-18214,-985,-4546.0,-1743,,1,1,0,1,0,1,Core staff,2.0,2,2,MONDAY,17,0,0,0,0,0,0,School,,0.7583750699196337,0.1437580534911652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,0.0,-848.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,5.0,0.0,469440.0,846000.0,367515.9,0.0,21406.5,-495.4,100.0,-10.547169811320755,0.0,53.0,53.0,False,False,False,False,False,False,False,12.0,2.0,4.0,416812.5,471279.75,35267.055,-385.8333333333333,7875.0,16.666666666666664,33.33333333333333,2.0,11.434782608695652,5.217391304347826,0.0,0.0,-9.0,,,,,,,,20.0,52694.4285,52694.4285,0.05,5.0,95.0,1.0,11.2,49.9013698630137,2.6986301369863015
380583,0,Cash loans,F,N,Y,1,85500.0,134775.0,10935.0,112500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-10441,-2138,-4066.0,-1286,,1,1,0,1,0,0,Cooking staff,3.0,2,2,TUESDAY,15,0,0,0,1,1,0,Trade: type 3,0.3335473284201845,0.7250952891020698,0.6545292802242897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-536.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,64759.5,64759.5,0.0,0.0,,-840.0,0.0,,,,,,,,,,,,2.0,1.0,1.0,79395.75,83850.75,7909.5599999999995,-519.0,0.0,50.0,50.0,1.0,7.555555555555555,4.0,0.0,0.0,-10.0,,,,,,,,8.0,9911.4525,9911.4525,0.0,0.0,100.0,-5.0,12.5,28.605479452054794,5.857534246575343
112958,0,Cash loans,F,N,N,0,92592.0,521280.0,19984.5,450000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.035792,-19647,-1240,-7902.0,-3208,,1,1,1,1,0,0,,2.0,2,2,FRIDAY,12,0,0,0,0,0,0,School,,0.6739485846436428,0.6940926425266661,0.0629,0.052,0.9796,0.7212,0.008,0.0,0.1379,0.1667,0.2083,0.0438,0.0513,0.055,0.0,0.0,0.0641,0.054,0.9796,0.7321,0.0081,0.0,0.1379,0.1667,0.2083,0.0448,0.056,0.0573,0.0,0.0,0.0635,0.052,0.9796,0.7249,0.008,0.0,0.1379,0.1667,0.2083,0.0446,0.0522,0.056,0.0,0.0,reg oper account,block of flats,0.0433,Panel,No,3.0,0.0,3.0,0.0,-1103.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,160830.0,160830.0,0.0,0.0,,-751.0,0.0,,,,,,,,,,,,1.0,1.0,0.0,337500.0,337500.0,16875.0,-224.0,,100.0,0.0,,,,,,,1.0,337500.0,0.0,0.0,,0.0,0.0,,,,,,,,,53.827397260273976,3.3972602739726026
406262,0,Cash loans,F,N,N,0,247500.0,2250000.0,59485.5,2250000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.028663,-16192,-8895,-5831.0,-4211,,1,1,0,1,0,0,HR staff,2.0,2,2,FRIDAY,15,0,0,0,0,0,0,Medicine,0.7922633565977516,0.6850015532760052,0.8128226070575616,0.2876,,0.9965,,,0.24,0.1034,0.5417,,,,0.2493,,0.0136,0.2931,,0.9965,,,0.2417,0.1034,0.5417,,,,0.2598,,0.0144,0.2904,,0.9965,,,0.24,0.1034,0.5417,,,,0.2538,,0.0139,,block of flats,0.2573,"Stone, brick",No,0.0,0.0,0.0,0.0,-3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,146250.0,225000.0,0.0,0.0,0.0,-1182.75,50.0,-32.6,0.0,55.0,55.0,False,False,False,False,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.36164383561644,24.36986301369863
367171,0,Cash loans,M,Y,Y,0,157500.0,619254.0,29920.5,553500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0084739999999999,-21838,-1078,-1526.0,-2673,5.0,1,1,0,1,0,0,Laborers,2.0,2,2,WEDNESDAY,13,0,0,0,0,1,1,Construction,0.7827594241405867,0.4962953961135971,0.7380196196295241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-2291.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,6.0,89321.04,180000.0,0.0,0.0,,-1900.1666666666667,0.0,,,,,,,,,,,,5.0,4.0,0.0,299213.1,384762.6,18034.1775,-1008.8,7132.5,80.0,0.0,3.0,27.027027027027028,6.864864864864865,0.0,0.0,-1.0,1.0,283064.51612903224,111310.83725806452,11591.335161290323,12382.758620689656,0.39286033746898263,0.5994301666666666,101.0,17760.099207920794,27261.80420792079,0.04950495049504951,0.9900990099009901,66.33663366336634,5.0,6.217821782178218,59.83013698630137,2.9534246575342467
393905,0,Cash loans,M,N,Y,0,180000.0,539100.0,26064.0,450000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.031329,-11807,-2880,-1490.0,-3836,,1,1,0,1,0,0,Core staff,2.0,2,2,MONDAY,11,0,0,0,0,1,1,Police,,0.523410401953567,0.4241303111942548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-773.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,1009741.80375,3559500.0,875329.5,0.0,71130.19499999999,-1347.5,50.0,-28.977653631284916,4.0,175.0,179.0,False,False,False,False,False,True,False,2.0,2.0,0.0,101846.25,106060.5,13824.4725,-671.0,4137.75,100.0,0.0,2.0,5.277777777777778,4.444444444444445,0.0,0.0,-8.0,,,,,,,,16.0,15182.5865625,16604.4571875,0.0,0.0,100.0,-3.0,8.6875,32.347945205479455,7.890410958904109
